"","date","ExaRank","exascalar","green500rank","top500rank","rmax","power","mflopswatt","computer"
"149",2015-06-01,171,-3.615,185,149,441815,505.5,874.0158259,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"134",2015-06-01,172,-3.616,208,134,484179,609.41,794.5045208,"Amazon EC2 Cluster, Intel Xeon E5-2680v2  10C 2.800GHz, 10G Ethernet"
"62",2015-06-01,173,-3.618,304,62,1054000,2910,362.1993127,"Cray XE6, Opteron 6172 12C 2.10GHz, Custom"
"82",2015-06-01,174,-3.625,284,82,831400,1850,449.4054054,"Cray XE6, Opteron 6276 16C 2.30 GHz, Cray Gemini interconnect"
"169",2015-06-01,175,-3.629,155,169,390568,413.625,944.2562708,"Cray XC40, Intel Xeon E5-2670v2  10C 2.5GHz/E5-2680v3 12C 2.5Ghz, Aries interconnect "
"170",2015-06-01,176,-3.629,156,170,390568,413.625,944.2562708,"Cray XC40, Intel Xeon E5-2670v2  10C 2.5GHz/E5-2680v3 12C 2.5Ghz, Aries interconnect "
"184",2015-06-01,177,-3.638,146,184,352671,347.27,1015.55274,"iDataPlex DX360M4, Intel Xeon E5-2697v2 12C 2.700GHz, Infiniband FDR14"
"354",2015-06-01,178,-3.641,105,354,212841,127.63,1667.640837,"Lenovo NeXtScale nx360M5, Xeon E5-2667v3 8C 3.2GHz, Infiniband FDR14"
"108",2015-06-01,179,-3.642,262,108,630100,1123.5,560.8366711,"Cluster Platform SL250s Gen8/Lenovo NX360M5, Xeon E5-2665 8C 2.4GHz/E5-2670v2, Infiniband FDR, Nvidia K20m/K40/K20"
"171",2015-06-01,180,-3.642,175,171,389508,429.1,907.7315311,"Cluster Platform 3000 BL460c Gen8, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR"
"115",2015-06-01,181,-3.643,247,115,557340,882,631.9047619,"Huawei  Cluster RH2288H V2, Intel Xeon E5-2650v2  8C 2.6GHz, Gigabit Ethernet"
"150",2015-06-01,182,-3.647,204,150,434800,544,799.2647059,"IBM Flex System p460, POWER7  8C 3.550GHz, Infiniband QDR"
"151",2015-06-01,183,-3.647,205,151,434800,544,799.2647059,"IBM Flex System p460, POWER7  8C 3.550GHz, Infiniband QDR"
"331",2015-06-01,184,-3.648,111,331,222672,142.8,1559.327731,"Dalco H88 Cluster, Xeon E5-2630v3 8C 2.4GHz, Infiniband QDR"
"353",2015-06-01,185,-3.651,108,353,212912,132,1612.969697,"SGI Rackable C1104G-RP5, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, Intel Xeon Phi"
"278",2015-06-01,186,-3.655,125,278,255078,192,1328.213542,"Bullx DLC B710 Blades, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR"
"326",2015-06-01,187,-3.656,114,326,225129,150,1500.86,"Bullx B515 cluster, Xeon E5-2450 8C 2.1GHz, Infiniband FDR, Intel Xeon Phi 5110P"
"113",2015-06-01,188,-3.664,258,113,565700,972,581.9958848,"Cray XE6, Opteron 6276 16C 2.30GHz, Cray Gemini interconnect"
"393",2015-06-01,189,-3.664,102,393,193905,114.375,1695.344262,"Cray XC40, Xeon E5-2698v3 16C 2.3GHz, Aries interconnect "
"126",2015-06-01,190,-3.667,250,126,530460,864,613.9583333,"HP ProLiant XL230a Gen9, Xeon E5-2670v3 12C 2.3GHz, Infiniband"
"192",2015-06-01,191,-3.672,159,192,344317,369.9,930.8380643,"Cluster Platform SL230s Gen8, Intel Xeon E5-2670v2  10C 2.5GHz, Infiniband FDR"
"163",2015-06-01,192,-3.673,212,163,407240,519,784.6628131,"Cluster Platform SL230s Gen8, Xeon E5-2660 8C 2.200GHz, Infiniband FDR"
"387",2015-06-01,193,-3.674,107,387,195623,120,1630.191667,"MEGWARE MiriQuid, Xeon E5-2630v3 8C 2.4GHz, Infiniband QDR"
"497",2015-06-01,194,-3.675,78,497,165887,86.77,1911.801314,"Lenovo NeXtScale nx360M5, Xeon E5-2697v3 14C 2.6GHz, Infiniband EDR"
"197",2015-06-01,195,-3.677,157,197,335736,356.82,940.9113839,"IBM NeXtScale nx360M4, Intel Xeon E5-2670v2  10C 2.5GHz, Infiniband FDR"
"341",2015-06-01,196,-3.678,117,341,217887,150.96,1443.342607,"NEC Green Gem Cluster, Xeon E5-2630v3 8C 2.4GHz, Infiniband QDR"
"57",2015-06-01,197,-3.683,319,57,1110000,3980,278.8944724,"Cray XE6, Opteron 6136 8C 2.40GHz, Custom"
"186",2015-06-01,198,-3.685,181,186,350729,400.68,875.3344315,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"168",2015-06-01,199,-3.7,219,168,396700,537,738.7337058,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"78",2015-06-01,200,-3.702,310,78,901900,2800,322.1071429,"T-Platforms T-Blade2/1.1, Xeon X5570/X5670/E5630 2.93/2.53 GHz, Nvidia 2070 GPU, PowerXCell 8i Infiniband QDR"
"210",2015-06-01,201,-3.703,165,210,318443,349.6,910.8781465,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"199",2015-06-01,202,-3.704,189,199,334377,386.56,865.006726,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.60GHz, Infiniband FDR"
"187",2015-06-01,203,-3.707,200,187,347400,421.2,824.7863248,"Xtreme-X , Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"202",2015-06-01,204,-3.707,182,202,327347,373.97,875.3295719,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"203",2015-06-01,205,-3.707,183,203,327347,373.97,875.3295719,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"244",2015-06-01,206,-3.711,150,244,288200,294,980.2721088,"RSC Tornado, Xeon X5680 6C 3.330GHz, Infiniband QDR, Intel Xeon Phi SE10X"
"188",2015-06-01,207,-3.725,214,188,347400,448,775.4464286,"Xtreme-X GreenBlade GB512X, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"196",2015-06-01,208,-3.726,203,196,336800,421.2,799.620133,"Xtreme-X , Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"224",2015-06-01,209,-3.729,184,224,303965,347.26,875.3239648,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"201",2015-06-01,210,-3.731,206,201,331535,414.8,799.2647059,"IBM Flex System p460, POWER7  8C 3.550GHz, Infiniband QDR"
"292",2015-06-01,211,-3.742,143,292,245876,236.8,1038.327703,"SGI ICE X, Intel Xeon E5-2695v2 12C 2.400GHz, Infiniband FDR"
"304",2015-06-01,212,-3.748,142,304,238200,226.8,1050.26455,"Xtreme-X , Xeon E5-2670 8C 2.600GHz, Infiniband QDR, NVIDIA 2090"
"148",2015-06-01,213,-3.749,264,148,445923,797.65,559.0459475,"Apollo 6000 XL2x0a, Xeon E5-2680v3 12C 2.5GHz, Infiniband QDR"
"117",2015-06-01,214,-3.753,285,117,548672,1224,448.2614379,"Rackable Cluster, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR"
"118",2015-06-01,215,-3.753,286,118,548672,1224,448.2614379,"Rackable Cluster, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR"
"128",2015-06-01,216,-3.754,278,128,514900,1081.024,476.307649,"Cray XC30, Intel Xeon E5-2697v2 12C 2.7GHz, Aries interconnect , Intel Xeon Phi 5120D"
"55",2015-06-01,217,-3.755,382,55,1167000,5569,209.552882,"Cray XE6, Opteron 16C 2.500GHz, Cray Gemini interconnect"
"200",2015-06-01,218,-3.757,221,200,332000,453.6,731.9223986,"Xtreme-X GreenBlade GB512X, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"64",2015-06-01,219,-3.761,367,64,1050000,4590,228.7581699,"Bull bullx super-node S6010/S6030"
"106",2015-06-01,220,-3.762,305,106,660243,1824.93,361.7908632,"Cray XE6, Opteron 6276 16C 2.30 GHz, Cray Gemini interconnect"
"189",2015-06-01,221,-3.762,233,189,346070,500,692.14,"Bullx B510, Xeon E5-2680 8C 2.700GHz, Infiniband QDR"
"261",2015-06-01,222,-3.772,190,261,271754,319,851.8934169,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"388",2015-06-01,223,-3.772,132,388,194758,163.8,1188.998779,"Lenovo NeXtScale nx360M5, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR"
"164",2015-06-01,224,-3.776,263,164,407138,726,560.7961433,"Cluster Platform DL60, Xeon E5-2660v3 10C 2.6GHz, Infiniband FDR"
"246",2015-06-01,225,-3.777,207,246,285800,358.4,797.4330357,"Xtreme-X GreenBlade GB512X, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"267",2015-06-01,226,-3.777,191,267,268100,315.9,848.6862931,"Appro Xtreme-X Supercomputer, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"211",2015-06-01,227,-3.779,226,211,318000,446.4,712.3655914,"Bullx B510, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"264",2015-06-01,228,-3.781,199,264,271015,326.8705882,829.1201772,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2673v2 8C 3.3GHz, 10G Ethernet"
"179",2015-06-01,229,-3.783,248,179,359836,579.48,620.9632774,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.6GHz, 10G Ethernet"
"375",2015-06-01,230,-3.787,140,375,201165,183.73,1094.894682,"SGI ICE X, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR"
"138",2015-06-01,231,-3.79,281,138,476333,1040.18,457.9332423,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect"
"84",2015-06-01,232,-3.792,325,84,816579,3072,265.8133464,"Cluster Platform SL230s Gen8, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband QDR"
"407",2015-06-01,233,-3.792,135,407,191500,169,1133.136095,"NEC LX-2400, Intel Xeon E5-2660v2 10C 2.200GHz, Infiniband QDR"
"226",2015-06-01,234,-3.795,225,226,299300,416.78,718.1246701,"SuperServer 2022TG-GIBQRF, Opteron 6172 12C 2.1GHz, Infiniband QDR, ATI HD 5870"
"259",2015-06-01,235,-3.803,216,259,273973,358.5,764.2203626,"Fujitsu PRIMERGY CX250 S1, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"319",2015-06-01,236,-3.804,173,319,228843,251.26,910.7811828,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"368",2015-06-01,237,-3.805,147,368,206304,205,1006.360976,"MEGWARE MiriQuid, Intel Xeon E5-2670v2  10C 2.5GHz, Infiniband FDR"
"330",2015-06-01,238,-3.806,161,330,222740,239.6,929.6309683,"IBM NeXtScale nx360M4, Intel Xeon E5-2697v2 12C 2.700GHz, Infiniband FDR"
"291",2015-06-01,239,-3.807,198,291,249216,300.5788235,829.1202856,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2673v2 8C 3.3GHz, 10G Ethernet"
"322",2015-06-01,240,-3.807,168,322,227027,249.26,910.8026559,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"161",2015-06-01,241,-3.814,276,161,410780,834.75,492.099431,"Apollo 6000 XL230a, Xeon E5-2683v3 14C 2GHz, Infiniband FDR"
"137",2015-06-01,242,-3.821,296,137,477000,1153.488,413.5283592,"Cray XC30, Intel Xeon E5-2697v2 12C 2.7GHz, Aries interconnect , Xeon Phi 5120D/Nvidia K40"
"127",2015-06-01,243,-3.823,300,127,516897,1363.2,379.1791373,"HP POD - Cluster Platform BL460c, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR"
"265",2015-06-01,244,-3.832,232,265,269267,381.19,706.3852672,"xSeries x3650M4 Cluster, Xeon E5-2680 8C 2.7GHz, Infiniband FDR"
"218",2015-06-01,245,-3.836,253,218,314397,526.025,597.6839504,"Apollo 6000 XL230a, Xeon E5-2690v3 12C 2.6GHz, Infiniband FDR"
"377",2015-06-01,246,-3.837,158,377,200423,214.17,935.8142597,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR"
"468",2015-06-01,247,-3.837,139,468,169727,154,1102.123377,"IBM NeXtScale nx360M5, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR14"
"396",2015-06-01,248,-3.84,151,396,193350,201.83,957.9844424,"IBM NeXtScale nx360M4, Intel Xeon E5-2670v2  10C 2.500GHz, Infiniband FDR"
"397",2015-06-01,249,-3.84,152,397,193350,201.83,957.9844424,"IBM NeXtScale nx360M4, Intel Xeon E5-2670v2  10C 2.500GHz, Infiniband FDR"
"398",2015-06-01,250,-3.84,153,398,193350,201.83,957.9844424,"IBM NeXtScale nx360M4, Intel Xeon E5-2670v2  10C 2.500GHz, Infiniband FDR"
"399",2015-06-01,251,-3.84,154,399,193350,201.83,957.9844424,"IBM NeXtScale nx360M4, Intel Xeon E5-2670v2  10C 2.500GHz, Infiniband FDR"
"266",2015-06-01,252,-3.841,234,266,268100,388.8,689.5576132,"Appro Xtreme-X Supercomputer, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"167",2015-06-01,253,-3.846,282,167,396944,866.82,457.9317967,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect"
"355",2015-06-01,254,-3.85,194,355,212553,251.2,846.1504777,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"349",2015-06-01,255,-3.851,195,349,213778,255.2,837.6880878,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"385",2015-06-01,256,-3.854,176,385,196234,217.2,903.4714549,"Inspur TS10000, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, K20M/Xeon Phi 5110P"
"450",2015-06-01,257,-3.858,148,450,176347,177.84,991.6066689,"BladeCenter HS23 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband QDR"
"285",2015-06-01,258,-3.861,235,285,251500,365.5,688.0984952,"Itautec Cluster, Xeon X5670 6C 2.930GHz, Infiniband QDR, NVIDIA 2050"
"374",2015-06-01,259,-3.866,193,374,201466,238.07,846.2469022,"bullx B500/B510 cluster, Intel Xeon E5-2697v2 12C 2.7GHz/Xeon x5675, Infiniband QDR"
"425",2015-06-01,260,-3.866,167,425,187373,205.72,910.8156718,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"390",2015-06-01,261,-3.869,187,390,194032,223.06,869.8646104,"IBM Flex System x240, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"391",2015-06-01,262,-3.869,188,391,194032,223.06,869.8646104,"IBM Flex System x240, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"394",2015-06-01,263,-3.869,186,394,193856,222.5,871.2629213,"Intel Cluster, Intel Xeon E5-2640v3 8C/ E5-2697v2 12C 2.7GHz, Intel TrueScale QDR, Intel Xeon Phi SE10/7120/7120P"
"105",2015-06-01,264,-3.875,357,105,684252,2825.55,242.16595,"IBM NeXtScale nx360M4, Xeon E5-2630v3 8C 2.4GHz, Infiniband QDR, Intel Xeon Phi 7120P"
"231",2015-06-01,265,-3.875,265,231,296294,530,559.045283,"Apollo 6000 XL2x0a, Xeon E5-2680v3 12C 2.5GHz, Infiniband QDR"
"219",2015-06-01,266,-3.877,269,219,312691,595.2,525.3538474,"Cluster Platform 3000 BL460c, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet"
"208",2015-06-01,267,-3.878,270,208,321178,630,509.8063492,"Bullx B71x, Intel Xeon E5-2695v2 12C 2.4GHz, Infiniband FDR"
"255",2015-06-01,268,-3.88,257,255,277504,472.5,587.3100529,"SGI ICE X, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR"
"361",2015-06-01,269,-3.881,215,361,210351,272.87,770.8832045,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.6GHz, Infiniband QDR"
"307",2015-06-01,270,-3.889,240,307,237400,356.8538462,665.2583474,"Cluster Platform 3000 BL460c Gen8, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR"
"300",2015-06-01,271,-3.891,241,300,240090,367.08,654.0536123,"Amazon EC2 Cluster, Xeon 8C 2.60GHz, 10G Ethernet"
"345",2015-06-01,272,-3.893,223,345,214313,294.53,727.6440431,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"346",2015-06-01,273,-3.893,222,346,214313,294.52,727.6687492,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"359",2015-06-01,274,-3.895,220,359,211700,289,732.5259516,"NUDT YH MPP, Xeon X56xx (Westmere-EP) 2.93 GHz, Proprietary"
"178",2015-06-01,275,-3.898,293,178,363225,858.75,422.9694323,"Bullx B710, Intel Xeon E5-2695v2 12C 2.4GHz, Infiniband FDR, Intel Xeon Phi 7120P"
"487",2015-06-01,276,-3.9,163,487,167697,184.1,910.9018468,"iDataPlex DX360M4, Xeon E5-2670 8C 2.6GHz, Infiniband FDR"
"488",2015-06-01,277,-3.9,164,488,167697,184.1,910.9018468,"iDataPlex DX360M4, Xeon E5-2670 8C 2.6GHz, Infiniband FDR"
"489",2015-06-01,278,-3.9,174,489,167697,184.37,909.5678798,"iDataPlex DX360M4, Xeon E5-2670 8C 2.6GHz, Infiniband FDR"
"352",2015-06-01,279,-3.901,227,352,213600,300,712,"Sugon Cluster CB60-G16, Intel Xeon E5-2670v2  10C 2.5GHz, Infiniband FDR"
"166",2015-06-01,280,-3.902,301,166,400413,1056,379.1789773,"HP POD - Cluster Platform BL460c, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR"
"406",2015-06-01,281,-3.903,210,406,191938,243.69,787.6318273,"xSeries x3750 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband FDR"
"280",2015-06-01,282,-3.914,260,280,254218,443.4070588,573.3287167,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.6GHz, 10G Ethernet"
"444",2015-06-01,283,-3.925,211,444,178600,227,786.784141,"MEGWARE MiriQuid, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"405",2015-06-01,284,-3.927,224,405,192100,264.32,726.7705811,"Cray XC30, Intel Xeon E5-2692v2 10C 3.000GHz, Aries interconnect "
"328",2015-06-01,285,-3.928,249,328,224594,361.69,620.9571733,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.6GHz, 10G Ethernet"
"426",2015-06-01,286,-3.929,217,426,186900,252,741.6666667,"Cluster Platform 3000 SL6500, Xeon E5 (Sandy Bridge - EP) 8C 2.60GHz, FDR Infiniband"
"486",2015-06-01,287,-3.931,201,486,168053,204.9,820.170815,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR"
"323",2015-06-01,288,-3.941,256,323,226842,384.8322825,589.4557456,"Cluster Platform SL230s Gen8, Xeon E5-2660 8C 2.2GHz, 10G Ethernet"
"409",2015-06-01,289,-3.955,236,409,190953,285.38,669.1183685,"x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"438",2015-06-01,290,-3.956,228,438,180120,254.9,706.6280894,"xSeries x3650M4 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband FDR"
"439",2015-06-01,291,-3.956,229,439,180120,254.9,706.6280894,"xSeries x3650M4 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband FDR"
"440",2015-06-01,292,-3.956,230,440,180120,254.9,706.6280894,"xSeries x3650M4 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband FDR"
"441",2015-06-01,293,-3.956,231,441,180120,254.9,706.6280894,"xSeries x3650M4 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband FDR"
"247",2015-06-01,294,-3.957,287,247,283455,633.7916667,447.236868,"Apollo 6000 XL2x0a, Xeon E5-2683v3 14C 2GHz, Infiniband QDR"
"289",2015-06-01,295,-3.964,274,289,249993,504.4,495.6245044,"IBM NeXtScale nx360M5, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR"
"120",2015-06-01,296,-3.965,369,120,545510,2410.2,226.3339142,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet"
"133",2015-06-01,297,-3.975,356,133,489415,2001.6,244.5119904,"Cluster Platform SL230s Gen8, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR"
"422",2015-06-01,298,-3.975,246,422,188700,297.63,634.0086685,"Z24XX/SL390s Cluster, Xeon E5530/E5645 6C 2.40GHz, Infiniband QDR, NVIDIA 2090/2070"
"162",2015-06-01,299,-3.986,316,162,407298,1440,282.8459514,"Cluster Platform 3000 BL460c, Intel Xeon E5-2697v2 12C 2.7GHz, 10G Ethernet"
"325",2015-06-01,300,-4.003,277,325,225617,467,483.1199143,"MEGWARE Saxonid 6100, Opteron 6272 16C 2.100GHz, Infiniband QDR"
"294",2015-06-01,301,-4.009,291,294,243900,556.3,438.4325004,"Hitachi SR16000 Model M1, POWER7 8C 3.836GHz, Custom"
"299",2015-06-01,302,-4.011,289,299,240300,542.34,443.0799867,"Rackable C2112-4G3 Cluster, Opteron 12 Core 2.10 GHz, Infiniband QDR"
"109",2015-06-01,303,-4.025,429,109,624987,3840,162.7569505,"Cluster Platform DL380p Gen8 , Intel Xeon E5-2650v2  8C 2.6GHz, 10G Ethernet"
"459",2015-06-01,304,-4.032,259,459,173071,301.6543262,573.7394924,"Cray XC40, Xeon E5-2698v3 16C 2.3GHz, Aries interconnect , Intel Xeon Phi 5120D"
"317",2015-06-01,305,-4.035,292,317,230600,540.4,426.7209474,"Xtreme-X 1320H-LANL, Opteron 12 Core 2.30 GHz, Infiniband QDR"
"496",2015-06-01,306,-4.035,255,496,166700,282.43,590.2347484,"PRIMEHPC FX10, SPARC64 IXfx 16C 1.848GHz, Tofu interconnect"
"357",2015-06-01,307,-4.039,279,357,211704,462.3,457.935756,"Power 775, POWER7 8C 3.84 GHz, Custom"
"358",2015-06-01,308,-4.039,280,358,211704,462.3,457.935756,"Power 775, POWER7 8C 3.84 GHz, Custom"
"290",2015-06-01,309,-4.047,302,290,249348,657.6,379.1788321,"Cluster Platform 3000 BL460c, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR"
"305",2015-06-01,310,-4.055,298,305,237810,614.4,387.0605469,"Cluster Platform SL2500, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR"
"136",2015-06-01,311,-4.057,395,136,477968,2496,191.4935897,"Cluster Platform 3000 BL460c Gen8, Intel Xeon E5-2680v2  10C 2.8GHz, 10G Ethernet"
"313",2015-06-01,312,-4.064,299,313,232694,604.8,384.7453704,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"119",2015-06-01,313,-4.065,432,119,547253,3362.4,162.7566619,"Cluster Platform DL380p Gen8 , Intel Xeon E5-2650v2  8C 2.6GHz, 10G Ethernet"
"175",2015-06-01,314,-4.071,362,175,374947,1609.2,233.0018643,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2640 6C 2.5GHz, 10G Ethernet"
"145",2015-06-01,315,-4.074,399,145,457571,2419.2,189.1413277,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet"
"303",2015-06-01,316,-4.078,306,303,238226,664.2,358.6653117,"Cluster Platform SL241n, Xeon E3-1280v3 4C 3.6GHz, Gigabit Ethernet"
"262",2015-06-01,317,-4.079,311,262,271245,864,313.9413194,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"263",2015-06-01,318,-4.08,312,263,271100,866.1333333,313.0003079,"Fujitsu PRIMERGY CX250 & RX300, Xeon E5-2690/E5-2697v3 2.9GHz/2.6Ghz, Infiniband FDR/QDR"
"194",2015-06-01,319,-4.086,355,194,339500,1382.4,245.5873843,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"443",2015-06-01,320,-4.091,283,443,178625,390.07,457.9306278,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect"
"209",2015-06-01,321,-4.096,347,209,319560,1267.2,252.178346,"Cluster Platform SL250s Gen8, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, NVIDIA 2090"
"223",2015-06-01,322,-4.108,342,223,305803,1206,253.5679934,"Cluster Platform SL230s Gen8, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR"
"431",2015-06-01,323,-4.111,294,431,184809,445.2,415.1145553,"Cray CS300-AC, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"432",2015-06-01,324,-4.111,295,432,184809,445.2,415.1145553,"Cray CS300-AC, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"212",2015-06-01,325,-4.123,365,212,317900,1369.55,232.1200394,"Fujitsu PRIMERGY CX400, Intel Xeon E5-2697v2 12C 2.700GHz, Infiniband FDR, Xeon Phi 3120p"
"308",2015-06-01,326,-4.129,313,308,235971,768,307.2533854,"Cluster Platform SL210t, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband QDR"
"411",2015-06-01,327,-4.129,303,411,190900,504,378.7698413,"Blue Gene/P Solution"
"176",2015-06-01,328,-4.13,391,176,371738,1917.6,193.8560179,"Cluster Platform SL250s Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet"
"214",2015-06-01,329,-4.132,368,214,316847,1399.5,226.4,"Cluster Platform SL250s Gen8, Intel Xeon E5-2670v2  10C 2.5GHz, Infiniband FDR"
"445",2015-06-01,330,-4.135,297,445,177100,442,400.678733,"Acer AR585 F1 Cluster, Opteron 12C 2.2GHz, QDR infiniband"
"251",2015-06-01,331,-4.137,346,251,279738,1108.8,252.288961,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet"
"257",2015-06-01,332,-4.14,343,257,276419,1094.4,252.5761148,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet"
"371",2015-06-01,333,-4.144,307,371,203238,600,338.73,"Supermico SuperServer 6028TP-HTFR, Xeon E5-2670v3 12C 2.3GHz, Infiniband FDR"
"271",2015-06-01,334,-4.154,341,271,263165,1037.25,253.714148,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet"
"272",2015-06-01,335,-4.154,340,272,263060,1036.8,253.7233796,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet"
"283",2015-06-01,336,-4.154,326,283,251780,949.05,265.2968758,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet"
"274",2015-06-01,337,-4.155,339,274,261631,1030,254.0106796,"xSeries iDataPlex, Xeon E5540 4C 2.53GHz, Infiniband"
"309",2015-06-01,338,-4.156,318,309,235970,840,280.9166667,"Cluster Platform SL210t, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband QDR"
"131",2015-06-01,339,-4.158,448,131,499226,3780,132.0703968,"Cluster Platform SL230s Gen8, Intel Xeon E5-2680v2  10C 2.800GHz, Gigabit Ethernet"
"250",2015-06-01,340,-4.16,363,250,280895,1205.55,233.0015346,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2640 6C 2.5GHz, 10G Ethernet"
"233",2015-06-01,341,-4.162,372,233,295767,1344,220.0647321,"Cluster Platform 3000 BL460c Gen8, Intel Xeon E5-2690v2 10C 3GHz, 10G Ethernet"
"234",2015-06-01,342,-4.162,373,234,295767,1344,220.0647321,"Cluster Platform 3000 BL460c Gen8, Intel Xeon E5-2690v2 10C 3GHz, 10G Ethernet"
