"","date","ExaRank","exascalar","green500rank","top500rank","rmax","power","mflopswatt","computer"
"104",2012-11-01,184,-4.224,246,104,237800,1064,223.4962406,"SGI ICE 8200EX, Xeon E5450 4C 3.000GHz, Infiniband"
"44",2012-11-01,185,-4.225,402,44,461793,4032,114.531994,"Cluster Platform SL390s G7, Xeon X5650 6C 2.660GHz, Gigabit Ethernet, NVIDIA 2090"
"361",2012-11-01,186,-4.225,132,361,91423,158.1,579.5066414,"Dell R620/R720, Xeon E5-2650 8C 2.000GHz, Infiniband QDR, NVIDIA 2070"
"440",2012-11-01,187,-4.233,123,440,81664,129.6,631.3271605,"Appro Xtreme-X Supercomputer, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"86",2012-11-01,188,-4.239,364,86,295500,1726.32,171.173363,"Cray XE6 12-core 2.2 GHz"
"302",2012-11-01,189,-4.241,139,302,100500,201.4342105,499.4186426,"HA8000-tc/HT225, Opteron 6276 16C 2.300GHz, Infiniband QDR"
"107",2012-11-01,190,-4.249,262,107,232694,1104,210.7735507,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"108",2012-11-01,191,-4.249,261,108,232694,1104,210.7735507,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"89",2012-11-01,192,-4.25,360,89,274800,1549,177.4047773,"Sun Constellation, NovaScale R422-E2, Intel Xeon X5570, 2.93 GHz, Sun M9/Mellanox  QDR Infiniband/Partec Parastation"
"54",2012-11-01,193,-4.259,403,54,415700,3628.8,113.949515,"SGI Rackable C2112-4RP3, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"191",2012-11-01,194,-4.262,175,191,130734,364.8,359.6491228,"HP ProLiant SL390s G7 Xeon 6C X5650, Infiniband"
"48",2012-11-01,195,-4.27,414,48,457571,4343.73,99.79902066,"Sun Blade x6275, Xeon X55xx 2.93 Ghz, Infiniband"
"229",2012-11-01,196,-4.27,165,229,117100,299.6,390.8544726,"PRIMERGY RX300 S7, Xeon E5-2690 8C 2.900GHz, Infiniband QDR"
"225",2012-11-01,197,-4.274,168,225,119310,315,378.7619048,"Blue Gene/P Solution"
"124",2012-11-01,198,-4.281,235,124,191400,831,230.3249097,"BX900 Xeon X5570 2.93GHz , Infiniband QDR"
"219",2012-11-01,199,-4.298,182,219,121600,354.6,342.9216018,"Hitachi SR16000 Model M1, POWER7 8C 3.836GHz, Custom"
"112",2012-11-01,200,-4.302,299,112,217890,1152,189.140625,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet"
"367",2012-11-01,201,-4.302,145,367,90570,199.5,455.3884712,"Sunway 4000H Cluster, Xeon X56xx (Westmere-EP) 3.06 GHz, Infiniband QDR"
"105",2012-11-01,202,-4.305,363,105,237200,1380.07173,171.8751242,"Cray XE6, Opteron 12 Core 2.10 GHz, Custom"
"150",2012-11-01,203,-4.309,225,150,166700,688.94,241.9659187,"Dell Xanadu 3 Cluster, Xeon X5660 2.8 Ghz, QLogic InfiniBand QDR"
"332",2012-11-01,204,-4.318,161,332,94314,228.22,414.918193,"xSeries iDataPlex, Xeon E5645 6C 2.400GHz, Infiniband"
"215",2012-11-01,205,-4.321,187,215,123336,392.4,314.3111621,"Cluster Platform 3000 BL460c/SL250/ML350 Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"130",2012-11-01,206,-4.324,263,130,184018,883.6343179,208.2513052,"Cray XE6, Opteron 16C 2.500GHz, Cray Gemini interconnect"
"122",2012-11-01,207,-4.325,300,122,202456,1070.4,189.1405082,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet"
"254",2012-11-01,208,-4.325,181,254,109906,317.7083333,347.8851148,"Eurotech Aurora, Xeon X5690 6C 3.470GHz, Infiniband QDR, NVIDIA 2090"
"96",2012-11-01,209,-4.327,376,96,251800,1670.78,150.7080525,"Dell PowerEdge M610 Cluster, Xeon 5680 3.3Ghz, Infiniband QDR"
"165",2012-11-01,210,-4.328,221,165,151300,604.8,250.1653439,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"377",2012-11-01,211,-4.329,160,377,89585,212.62,421.7383125,"iDataPlex DX360M3, Xeon X5660 6C 2.80 GHz, Infiniband QDR"
"174",2012-11-01,212,-4.33,206,174,141416,533.7,265.8701518,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.60GHz, 10G Ethernet"
"207",2012-11-01,213,-4.33,194,207,126400,425.22,297.2574667,"Sun Blade x6048, Xeon X5570 2.93 Ghz, Infiniband QDR"
"163",2012-11-01,214,-4.338,226,163,152348,633.6,240.4480745,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.60GHz, Infiniband FDR"
"445",2012-11-01,215,-4.339,146,445,81144,180,450.9488889,"Raackable Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"154",2012-11-01,216,-4.34,243,154,161800,719,225.0347705,"SGI Altix ICE 8400EX Xeon X5570 4-core 2.93 GHz, Infiniband"
"329",2012-11-01,217,-4.343,166,329,95146,252,378.7698413,"Blue Gene/P Solution"
"304",2012-11-01,218,-4.351,180,304,100349,287.04,349.7770346,"SKIF Aurora Platform - Intel Xeon X5680, Infiniband QDR"
"284",2012-11-01,219,-4.355,185,284,104746,316.5,330.9794629,"iDataPlex DX360M3, Xeon X5670 6C 2.93 GHz, Infiniband QDR"
"131",2012-11-01,220,-4.357,303,131,183379,975,188.0810256,"Dell PowerEdge C6220, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"167",2012-11-01,221,-4.359,238,167,149396,652.8,228.8541667,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"200",2012-11-01,222,-4.362,209,200,129250,492.3,262.5431647,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet"
"201",2012-11-01,223,-4.363,208,201,128683,492.3,262.5431647,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet"
"499",2012-11-01,224,-4.363,150,499,76510,173.36,441.4686202,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect"
"213",2012-11-01,225,-4.364,205,213,125500,467.9,268.2197051,"Cray XE6, Opteron 6272 16C 2.1/2.2/2.3 GHz, Cray Gemini interconnect"
"171",2012-11-01,226,-4.366,236,171,145600,633.6,230.1439394,"Cluster Platform SL230s/SL250s, Xeon E5-2665 8C 2.400GHz, Infiniband QDR"
"111",2012-11-01,227,-4.367,375,111,219838,1449.12,151.7044827,"Bullx B500 Cluster, Xeon X56xx 3.06Ghz, QDR Infiniband"
"156",2012-11-01,228,-4.369,266,156,160200,774,206.9767442,"SGI Altix ICR 8200 Enh. LX, Xeon X5560 2.8Ghz"
"166",2012-11-01,229,-4.37,251,166,149900,680.06,220.4217275,"PowerEdge 1950/SunFire X2200/IBM dx340/dx360/HP SL160/DL165, Xeon/Opteron 2.3-2.67GHz, Myrinet 10G"
"99",2012-11-01,230,-4.372,385,99,243900,1814.4,134.4246032,"HP POD - Cluster Platform 3000 BL260c G6, X5675 3.06 GHz, Infiniband"
"348",2012-11-01,231,-4.373,178,348,92282,260.62,354.3214258,"BladeCenter HS22 Cluster (WM), Xeon X5650 6C 2.660GHz, Infiniband QDR"
"384",2012-11-01,232,-4.373,170,384,88620,240.41,368.6202737,"BladeCenter HS22 Cluster, WM Xeon 6-core 2.93Ghz, Infiniband"
"132",2012-11-01,233,-4.374,357,132,180600,1000,180.6,"Dawning 5000A, QC Opteron 1.9 Ghz, Infiniband, Windows HPC 2008"
"385",2012-11-01,234,-4.374,169,385,88550,240.41,368.6202737,"BladeCenter HS22 Cluster, WM Xeon 6-core 2.93Ghz, Infiniband"
"147",2012-11-01,235,-4.377,302,147,170698,903.6,188.9088092,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.60GHz, 10G Ethernet"
"148",2012-11-01,236,-4.377,301,148,170698,903.6,188.9088092,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.60GHz, 10G Ethernet"
"205",2012-11-01,237,-4.381,216,205,126500,502.25,251.8666003,"Raytheon/Aspen Cluster, Xeon X5560/X5650 2.8/2.66 Ghz, QDR Infinband"
"116",2012-11-01,238,-4.382,377,116,214200,1442.64,148.4777907,"Cray XE6, Opteron 6172 12C 2.10GHz, Cray Gemini interconnect"
"209",2012-11-01,239,-4.385,220,209,125737,502.58,250.1830554,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.660GHz, Infiniband"
"210",2012-11-01,240,-4.385,219,210,125737,502.58,250.1830554,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.660GHz, Infiniband"
"211",2012-11-01,241,-4.385,218,211,125737,502.58,250.1830554,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.660GHz, Infiniband"
"298",2012-11-01,242,-4.388,192,298,101881,334.06,305.3283841,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.660GHz, Infiniband"
"182",2012-11-01,243,-4.399,245,182,134281,604.8,223.832672,"Cluster Platform SL250s Gen8, Xeon E5-2660 8C 2.200GHz, Infiniband FDR, NVIDIA 2090"
"255",2012-11-01,244,-4.401,203,255,109906,405.13,271.2857601,"iDataPlex DX360M3, Xeon E5-2670 8C 2.600GHz, 10G Ethernet"
"256",2012-11-01,245,-4.401,202,256,109906,405.13,271.2857601,"iDataPlex DX360M3, Xeon E5-2670 8C 2.600GHz, 10G Ethernet"
"257",2012-11-01,246,-4.401,201,257,109906,405.13,271.2857601,"iDataPlex DX360M3, Xeon E5-2670 8C 2.600GHz, 10G Ethernet"
"258",2012-11-01,247,-4.401,200,258,109906,405.13,271.2857601,"iDataPlex DX360M3, Xeon E5-2670 8C 2.600GHz, 10G Ethernet"
"259",2012-11-01,248,-4.401,199,259,109906,405.13,271.2857601,"iDataPlex DX360M3, Xeon E5-2670 8C 2.600GHz, 10G Ethernet"
"260",2012-11-01,249,-4.401,198,260,109906,405.13,271.2857601,"iDataPlex DX360M3, Xeon E5-2670 8C 2.600GHz, 10G Ethernet"
"261",2012-11-01,250,-4.401,197,261,109900,405.13,271.2857601,"iDataPlex DX360M3, Xeon E5-2670 8C 2.600GHz, 10G Ethernet"
"237",2012-11-01,251,-4.411,217,237,115380,460,250.826087,"Cluster Platform 3000 BL280c G6, Xeon X5670 6C 2.930GHz, Gigabit Ethernet"
"269",2012-11-01,252,-4.412,207,269,108558,410.16,265.0209674,"DL170/SL390 , Xeon E5649 2.53GHz/L5520 4C 2.26GHz, Infiniband QDR, NVIDIA 2070"
"346",2012-11-01,253,-4.418,191,346,92420,302.81,305.330075,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.660GHz, Infiniband"
"461",2012-11-01,254,-4.422,179,461,79087,225,352.5333333,"Cluster Platform SL390s G7, Xeon X5650 6C 2.66GHz, Infiniband QDR, NVIDIA 2070"
"299",2012-11-01,255,-4.425,204,299,101741,375.56,271.2775588,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet"
"282",2012-11-01,256,-4.428,211,282,104885,402.41,260.6421312,"BladeCenter HS22 Cluster (WM), Xeon X5650 6C 2.660GHz, Infiniband"
"283",2012-11-01,257,-4.428,210,283,104755,402.41,260.6421312,"BladeCenter HS22 Cluster (WM), Xeon X5650 6C 2.660GHz, Infiniband"
"87",2012-11-01,258,-4.429,419,87,293868,3168,92.76145833,"Cluster Platform SL390s G7, Xeon X5650 6C 2.66GHz, Gigabit Ethernet, NVIDIA 2090"
"236",2012-11-01,259,-4.43,230,236,115415,489.6,235.7332516,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"239",2012-11-01,260,-4.431,231,239,115045,488.71,235.4054552,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet"
"264",2012-11-01,261,-4.436,224,264,109504,450,243.3422222,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.60GHz, 10G Ethernet"
"265",2012-11-01,262,-4.436,223,265,109332,450,243.3422222,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.60GHz, 10G Ethernet"
"155",2012-11-01,263,-4.449,373,155,160883,1014.3,158.6146111,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2660 8C 2.200GHz, Gigabit Ethernet"
"274",2012-11-01,264,-4.45,228,274,107100,451.35,237.5096931,"PowerEdge M610 Cluster, Xeon X5670 6C 2.930GHz, Infiniband QDR"
"279",2012-11-01,265,-4.45,227,279,106100,442,240.0452489,"SGI Altix ICE 8200EX, Xeon quad core 3.0 GHz"
"342",2012-11-01,266,-4.45,196,342,92978,339.87,273.7693824,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, 10G Ethernet"
"164",2012-11-01,267,-4.451,367,164,152200,912.8,166.739702,"PowerEdge C6100 Cluster, Xeon X5660 2.8 Ghz, Infiniband"
"267",2012-11-01,268,-4.454,237,267,109182,475,230.1052632,"SGI Altix ICE 8200 Enhanced LX, Xeon Nehalem quad core 2.8 GHz"
"195",2012-11-01,269,-4.456,295,195,129872,676.8,191.891253,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.60GHz, 10G Ethernet"
"196",2012-11-01,270,-4.456,294,196,129872,676.8,191.891253,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.60GHz, 10G Ethernet"
"197",2012-11-01,271,-4.456,293,197,129872,676.8,191.891253,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.60GHz, 10G Ethernet"
"250",2012-11-01,272,-4.456,242,250,110930,499.2,225.1676683,"Cluster Platform SL230s Gen8, Xeon E5-2680 8C 2.700GHz, Infiniband QDR"
"198",2012-11-01,273,-4.457,292,198,129714,676.8,191.891253,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.60GHz, 10G Ethernet"
"192",2012-11-01,274,-4.46,298,192,130181,691.2,189.140625,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet"
"271",2012-11-01,275,-4.46,241,271,108395,477,227.4633124,"BULL Novascale R422-E2"
"190",2012-11-01,276,-4.463,312,190,131200,707.25,185.7706327,"xSeries x3650 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet"
"223",2012-11-01,277,-4.468,273,223,119904,598.5,200.3408521,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2680 8C 2.700GHz, Gigabit Ethernet"
"224",2012-11-01,278,-4.468,272,224,119904,598.5,200.3408521,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2680 8C 2.700GHz, Gigabit Ethernet"
"280",2012-11-01,279,-4.473,247,280,105900,475,222.9473684,"Dell Xanadu 3 Cluster, Xeon X5660 2.8 Ghz, QLogic InfiniBand QDR"
"208",2012-11-01,280,-4.476,333,208,125800,677.4,185.7100679,"Cray XE6 12-core 2.1 GHz"
"481",2012-11-01,281,-4.476,190,481,76669,251.1,305.3325368,"xSeries x3550M3 Cluster, Xeon X5650 6C 2.66 GHz, Infiniband QDR"
"482",2012-11-01,282,-4.476,189,482,76658,251.1,305.3325368,"xSeries x3550M3 Cluster, Xeon X5650 6C 2.66 GHz, Infiniband QDR"
"366",2012-11-01,283,-4.481,214,366,90850,360,252.8611111,"Appro Xtreme-X3 Opteron 2.4GHz, Infiniband QDR"
"106",2012-11-01,284,-4.482,416,106,234304,2393.2,97.90406151,"Cluster Platform SL390/BL2x220, Xeon X5650 6C 2.660GHz, Infiniband QDR, NVIDIA 2090"
"319",2012-11-01,285,-4.482,229,319,96697,408.48,237.2698786,"PE1950/SF X2200/iDPx/IBM dx340/HP DL165 Intel 53xx/54xx 2.33, Opteron 2.3, E5410 2.33GHz Myrinet 10G"
"297",2012-11-01,286,-4.483,244,297,101998,456,224.122807,"Atipa Cluster, Opteron 6272 16C 2.100GHz, Infiniband QDR"
"212",2012-11-01,287,-4.484,336,212,125503,690.43,181.7751256,"xSeries x3650M3, Xeon X56xx 2.66 GHz, GigE"
"394",2012-11-01,288,-4.484,212,394,87365,335.48,260.6366698,"BladeCenter HS22 Cluster, Xeon QC X55xx 2.66 GHz, Infiniband"
"159",2012-11-01,289,-4.489,384,159,157240,1104,142.4275362,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet"
"160",2012-11-01,290,-4.489,383,160,157240,1104,142.4275362,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet"
"220",2012-11-01,291,-4.49,307,220,120432,648.28,185.7715802,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet"
"247",2012-11-01,292,-4.49,275,247,113418,576,196.90625,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet"
"248",2012-11-01,293,-4.49,274,248,113418,576,196.90625,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, 10G Ethernet"
"187",2012-11-01,294,-4.491,366,187,131900,786,168.956743,"Cluster Platform 3000 BL460c, Xeon X5365 4C 3.000GHz, Infiniband DDR"
"241",2012-11-01,295,-4.491,286,241,114800,591.7194093,194.0108744,"Cray XT5 SixCore, Opteron Six Core 6C 2.600GHz, XT4 Internal Interconnect"
"238",2012-11-01,296,-4.492,288,238,115130,596.7,192.9441931,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet"
"311",2012-11-01,297,-4.492,240,311,97500,429.78,227.8840337,"RIKEN Intergrated Cluster of Clusters, Xeon X5570 2.93GHz, Infiniband DDR"
"305",2012-11-01,298,-4.495,248,305,99530,454.21,220.930847,"BladeCenter HS22 Cluster (WM), Xeon E5649 6C 2.53 GHz, Gigabit Ethernet"
"216",2012-11-01,299,-4.501,362,216,122711,698.1,175.7785418,"BladeCenter HS22 Cluster (WM), Xeon L5639 6C 2.130GHz, Infiniband"
"347",2012-11-01,300,-4.504,234,347,92343,399.36,231.4202724,"Inspur TS10000 HPC Server, Xeon X56xx 2.93 Ghz, QDR Infiniband"
"245",2012-11-01,301,-4.507,311,245,113805,612.61,185.7707187,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet"
"246",2012-11-01,302,-4.507,310,246,113805,612.61,185.7707187,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet"
"243",2012-11-01,303,-4.514,338,243,113805,626.08,181.7738947,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.660GHz, Gigabit Ethernet"
"244",2012-11-01,304,-4.514,337,244,113805,626.08,181.7738947,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.660GHz, Gigabit Ethernet"
"186",2012-11-01,305,-4.516,374,186,132800,861,154.7038328,"SGI Altix ICE 8200, Xeon quad core 3.0 GHz"
"287",2012-11-01,306,-4.517,281,287,104401,534.06,196.0009362,"iDataPlex DX360M3, Xeon E5649 6C 2.53 GHz, Gigabit Ethernet"
"273",2012-11-01,307,-4.519,296,273,107200,568.0506329,189.5130359,"Cray XE6m-200, Opteron 6276 16C 2.300GHz, Cray Gemini interconnect"
"349",2012-11-01,308,-4.521,252,349,92234,421.2,219.0933048,"Cluster Platform SL230s Gen8, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"272",2012-11-01,309,-4.524,316,272,107653,583.49,185.7701075,"xSeries x3550M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet"
"289",2012-11-01,310,-4.524,291,289,103721,540,192.9425926,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet"
"324",2012-11-01,311,-4.527,267,324,96007,467.02,206.5113486,"BladeCenter HX5, Xeon E7-2860 10C 2.260GHz, Gigabit Ethernet"
"381",2012-11-01,312,-4.529,249,381,89133,404.02,220.9271818,"BladeCenter HS22 Cluster (WM), Xeon E5649 6C 2.530GHz, Gigabit Ethernet"
"242",2012-11-01,313,-4.543,369,242,114400,696,164.3678161,"Cluster Platform SL390s G7, Xeon E5649 6C 2.530GHz, Infiniband QDR, NVIDIA 2090"
"363",2012-11-01,314,-4.546,269,363,91233,448,203.7723214,"eServer Blue Gene Solution"
"328",2012-11-01,315,-4.549,289,328,95450,495,192.9434343,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet"
"334",2012-11-01,316,-4.549,280,334,94195,480.58,196.0027467,"iDataPlex DX360M3, Xeon E5649 6C 2.530GHz, Gigabit Ethernet"
"335",2012-11-01,317,-4.549,279,335,94195,480.58,196.0027467,"iDataPlex DX360M3, Xeon E5649 6C 2.530GHz, Gigabit Ethernet"
"336",2012-11-01,318,-4.549,278,336,94195,480.58,196.0027467,"iDataPlex DX360M3, Xeon E5649 6C 2.530GHz, Gigabit Ethernet"
"337",2012-11-01,319,-4.55,277,337,93647,480.58,196.0027467,"iDataPlex DX360M3, Xeon E5649 6C 2.530GHz, Gigabit Ethernet"
"309",2012-11-01,320,-4.552,305,309,97959,526.1,186.1984414,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE"
"310",2012-11-01,321,-4.552,304,310,97940,526.1,186.1984414,"xSeries x3650M2 Cluster, Xeon QC E55xx 2.53 Ghz, GigE"
"469",2012-11-01,322,-4.554,233,469,78108,337.39,232.3847476,"BladeCenter HS22 Cluster (WM), Xeon L5640 6C 2.260GHz, Gigabit Ethernet"
"315",2012-11-01,323,-4.556,322,315,97035,522.34,185.7698051,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet"
"316",2012-11-01,324,-4.556,321,316,97035,522.34,185.7698051,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet"
"317",2012-11-01,325,-4.556,320,317,97035,522.34,185.7698051,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet"
"318",2012-11-01,326,-4.556,319,318,96920,522.34,185.7698051,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet"
"478",2012-11-01,327,-4.559,232,478,76812,332,232.439759,"Sun Blade x6048, Xeon X5560 2.8 Ghz, Infiniband QDR"
"358",2012-11-01,328,-4.561,290,358,92031,477,192.9433962,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet"
"441",2012-11-01,329,-4.564,259,441,81664,380.23,214.7752676,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband"
"442",2012-11-01,330,-4.564,258,442,81664,380.23,214.7752676,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband"
"443",2012-11-01,331,-4.564,257,443,81664,380.23,214.7752676,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband"
"444",2012-11-01,332,-4.566,256,444,81171,380.23,214.7752676,"BladeCenter HS21 Cluster, Xeon QC HT 2.83 GHz, Infiniband"
"446",2012-11-01,333,-4.567,255,446,80739,376.75,215.3799336,"iDataPlex DX360M3, Xeon X5650 6C 2.660GHz, Gigabit Ethernet"
"343",2012-11-01,334,-4.569,315,343,92978,500.5,185.7702298,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet"
"344",2012-11-01,335,-4.57,314,344,92818,500.5,185.7702298,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet"
"387",2012-11-01,336,-4.57,284,387,88373,454.5,194.8136414,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet"
"320",2012-11-01,337,-4.572,361,320,96619,546.26,177.0164391,"xSeries x3650M3 Cluster, Xeon X5670 6C 2.93 GHz, Gigabit Ethernet"
"350",2012-11-01,338,-4.572,332,350,92234,496.5,185.7683787,"xSeries x3650 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet"
"351",2012-11-01,339,-4.572,331,351,92234,496.5,185.7683787,"xSeries x3650 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet"
"352",2012-11-01,340,-4.572,330,352,92234,496.5,185.7683787,"xSeries x3650 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet"
"353",2012-11-01,341,-4.572,329,353,92234,496.5,185.7683787,"xSeries x3650 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet"
"354",2012-11-01,342,-4.572,328,354,92234,496.5,185.7683787,"xSeries x3650 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet"
"355",2012-11-01,343,-4.572,327,355,92234,496.5,185.7683787,"xSeries x3650 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet"
"356",2012-11-01,344,-4.572,326,356,92234,496.5,185.7683787,"xSeries x3650 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet"
"357",2012-11-01,345,-4.572,325,357,92034,496.5,185.7683787,"xSeries x3650 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet"
"362",2012-11-01,346,-4.575,317,362,91290,492.13,185.7700201,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet"
"406",2012-11-01,347,-4.578,283,406,85843,439.5,195.4493743,"Bullx Supernode/Blade  Xeon X5550/X5650 2.66 Ghz, Infiniband"
"438",2012-11-01,348,-4.579,268,438,82023,403,203.8734491,"eServer Blue Gene Solution"
"430",2012-11-01,349,-4.58,271,430,83080,414,200.7292271,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet"
"380",2012-11-01,350,-4.582,313,380,89259,480.48,185.7704795,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet"
"468",2012-11-01,351,-4.582,260,468,78404,372.82,210.9394078,"BladeCenter HS22 Cluster (WM), Xeon X5650 6C 2.66 GHz, Gigabit Ethernet"
"424",2012-11-01,352,-4.587,285,424,83683,430.2,194.8117155,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet"
"433",2012-11-01,353,-4.587,276,433,82690,421.2,196.8186135,"Cluster Platform SL230s/SL250s, Xeon E5-2670 8C 2.60GHz, Infiniband QDR"
"194",2012-11-01,354,-4.59,392,194,129872,1046.67,124.1901459,"Cluster Platform 3000 BL280c G6, Xeon X5675 6C 3.06GHz, Infiniband QDR"
"306",2012-11-01,355,-4.591,371,306,98454,610.2,163.1102917,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2660 8C 2.200GHz, Gigabit Ethernet"
"323",2012-11-01,356,-4.596,370,323,96445,588.9,163.9497368,"Cray XT5 QC 2.4 GHz"
"383",2012-11-01,357,-4.597,358,383,88620,497.76,178.2344905,"BladeCenter HS22 Cluster, Xeon E5540 4C 2.53 GHz, Gigabit Ethernet"
"395",2012-11-01,358,-4.601,359,395,87199,490.18,178.230446,"BladeCenter HS22 Cluster, Xeon QC GT 2.53 GHz, GigEthernet"
"473",2012-11-01,359,-4.602,270,473,77358,386.88,200.8271299,"BladeCenter HS22 Cluster, WM Xeon 6-core 2.93Ghz, GigE"
"463",2012-11-01,360,-4.604,282,463,78784,403.2,195.4880952,"Cluster Platform 3000 BL460c Gen8, Xeon E5-2670 8C 2.60GHz, Gigabit Ethernet"
"439",2012-11-01,361,-4.608,318,439,81820,441.53,185.7699364,"xSeries x3650 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet"
"189",2012-11-01,362,-4.609,400,189,131386,1139,115.5399473,"Appro XtremeServer 1143H, Opteron QC 2.2Ghz, Infiniband"
