"","date","ExaRank","exascalar","green500rank","top500rank","rmax","power","mflopswatt","computer"
"82",2012-06-01,82,"-3.998",26,162,109900,108.8,1010.11029411765,"Bullx B505, Xeon E5640 2.67 GHz, Infiniband QDR"
"83",2012-06-01,83,"-4.009",112,70,243900,556.3,438.432500449398,"Hitachi SR16000 Model M1, POWER7 8C 3.836GHz, Custom"
"84",2012-06-01,84,"-4.011",110,71,240300,542.34,443.079986724195,"Rackable C2112-4G3 Cluster, Opteron 12 Core 2.10 GHz, Infiniband QDR"
"85",2012-06-01,85,"-4.022",101,81,204993,451.2,500.037677304965,"Saxonid 6100, Opteron 6272 16C 2.100GHz, Infiniband QDR"
"86",2012-06-01,86,"-4.023",42,157,114829,128.8,891.528726708074,"iDataPlex DX360M3, Xeon X5650 6C 2.66 GHz, Infiniband QDR, NVIDIA 2070"
"87",2012-06-01,87,"-4.029",173,46,347400,1203.2,288.730053191489,"Xtreme-X , Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"88",2012-06-01,88,"-4.035",115,77,230600,540.4,426.720947446336,"Xtreme-X 1320H-LANL, Opteron 12 Core 2.30 GHz, Infiniband QDR"
"89",2012-06-01,89,"-4.035",94,106,166700,282.432,590.230568774077,"PRIMEHPC FX10, SPARC64 IXfx 16C 1.848GHz, Tofu interconnect"
"90",2012-06-01,90,"-4.043",40,172,106300,117.9,901.611535199322,"HP ProLiant SL390s G7 Xeon 6C X5660 2.8Ghz, nVidia Fermi, Infiniband QDR"
"91",2012-06-01,91,"-4.046",91,115,154000,250.08,615.802943058221,"Bullx B505, Xeon E56xx (Westmere-EP) 2.40 GHz, Infiniband QDR"
"92",2012-06-01,92,"-4.049",210,40,433200,2000,216.6,"SunBlade x6420, Opteron QC 2.3 Ghz, Infiniband"
"93",2012-06-01,93,"-4.064",22,456,64850,47,1379.78723404255,"DEGIMA Cluster, Intel i5, ATI Radeon GPU, Infiniband QDR"
"94",2012-06-01,94,"-4.072",85,126,135400,210.3,643.842130290062,"Xtreme-X , Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"95",2012-06-01,95,"-4.074",63,171,106998,132.2,809.364599092284,"Bullx B510, Xeon E5 (Sandy Bridge - EP) 8C 2.70GHz, Infiniband QDR"
"96",2012-06-01,96,"-4.080",99,116,153000,275.442418132392,555.470000000001,"Cray XE6 8-core 2.4 GHz"
"97",2012-06-01,97,"-4.080",32,224,91126,97.7,932.712384851586,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"98",2012-06-01,98,"-4.094",56,209,93647,108.2,865.499075785582,"iDataPlex DX360M3, Xeon X5650 6C 2.66 GHz, Infiniband, NVIDIA 2090"
"99",2012-06-01,99,"-4.094",57,210,93647,108.2,865.499075785582,"iDataPlex DX360M3, Xeon X5650 6C 2.66 GHz, Infiniband, NVIDIA 2090"
"100",2012-06-01,100,"-4.105",111,98,177100,400.678733031674,442,"Acer AR585 F1 Cluster, Opteron 12C 2.2GHz, QDR infiniband"
"101",2012-06-01,101,"-4.119",104,112,160100,342.3,467.718375693836,"Cray XE6m-200, Opteron 6272 16C 2.10GHz, Cray Gemini interconnect"
"102",2012-06-01,102,"-4.121",44,257,85843,99.1,866.226034308779,"iDataPlex DX360M3, Xeon X5650 6C 2.66 GHz, Infiniband, NVIDIA 2090"
"103",2012-06-01,103,"-4.121",45,258,85843,99.1,866.226034308779,"iDataPlex DX360M3, Xeon X5650 6C 2.66 GHz, Infiniband, NVIDIA 2090"
"104",2012-06-01,104,"-4.121",46,259,85843,99.1,866.226034308779,"iDataPlex DX360M3, Xeon X5650 6C 2.66 GHz, Infiniband, NVIDIA 2090"
"105",2012-06-01,105,"-4.121",47,260,85843,99.1,866.226034308779,"iDataPlex DX360M3, Xeon X5650 6C 2.66 GHz, Infiniband, NVIDIA 2090"
"106",2012-06-01,106,"-4.121",48,261,85843,99.1,866.226034308779,"iDataPlex DX360M3, Xeon X5650 6C 2.66 GHz, Infiniband, NVIDIA 2090"
"107",2012-06-01,107,"-4.121",49,262,85843,99.1,866.226034308779,"iDataPlex DX360M3, Xeon X5650 6C 2.66 GHz, Infiniband, NVIDIA 2090"
"108",2012-06-01,108,"-4.121",50,263,85843,99.1,866.226034308779,"iDataPlex DX360M3, Xeon X5650 6C 2.66 GHz, Infiniband, NVIDIA 2090"
"109",2012-06-01,109,"-4.121",51,264,85843,99.1,866.226034308779,"iDataPlex DX360M3, Xeon X5650 6C 2.66 GHz, Infiniband, NVIDIA 2090"
"110",2012-06-01,110,"-4.121",52,265,85843,99.1,866.226034308779,"iDataPlex DX360M3, Xeon X5650 6C 2.66 GHz, Infiniband, NVIDIA 2090"
"111",2012-06-01,111,"-4.121",53,266,85843,99.1,866.226034308779,"iDataPlex DX360M3, Xeon X5650 6C 2.66 GHz, Infiniband, NVIDIA 2090"
"112",2012-06-01,112,"-4.121",54,267,85843,99.1,866.226034308779,"iDataPlex DX360M3, Xeon X5650 6C 2.66 GHz, Infiniband, NVIDIA 2090"
"113",2012-06-01,113,"-4.121",55,268,85843,99.1,866.226034308779,"iDataPlex DX360M3, Xeon X5650 6C 2.66 GHz, Infiniband, NVIDIA 2090"
"114",2012-06-01,114,"-4.127",62,232,89940,111.1,809.54095409541,"Hybrid Cluster, Xeon X5670 6C 2.930GHz, Infiniband QDR, NVIDIA 2070"
"115",2012-06-01,115,"-4.129",127,85,190900,504,378.769841269841,"Blue Gene/P Solution"
"116",2012-06-01,116,"-4.138",64,245,87470,108.8,803.952205882353,"Bullx S6010 Cluster,  Xeon 2.26 Ghz 8-core, QDR Infiniband"
"117",2012-06-01,117,"-4.142",36,358,74389,79.8,932.19298245614,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"118",2012-06-01,118,"-4.144",100,130,131900,252.7,521.962801741195,"Supermicro H8QG6, Opteron 6238 12C 2.600GHz, Infiniband QDR"
"119",2012-06-01,119,"-4.147",133,90,185100,501.5,369.092721834496,"Power 775, POWER7 8C 3.84 GHz, Custom"
"120",2012-06-01,120,"-4.147",134,91,185100,501.5,369.092721834496,"Power 775, POWER7 8C 3.84 GHz, Custom"
"121",2012-06-01,121,"-4.150",90,165,109200,176.4,619.047619047619,"Intel Cluster, Xeon E5 (Sandy Bridge - EP) 8C 2.60GHz, FDR Infiniband"
"122",2012-06-01,122,"-4.155",184,66,261631,1030,254.01067961165,"xSeries iDataPlex, Xeon E5540 4C 2.53GHz, Infiniband"
"123",2012-06-01,123,"-4.166",78,233,89750,125.5,715.139442231076,"Rackable C1103-G15, Opteron 6234 12C 2.40 GHz, Infiniband QDR"
"124",2012-06-01,124,"-4.169",30,416,68190,73.1,932.831737346101,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"125",2012-06-01,125,"-4.171",89,184,100500,160,628.125,"Appro GreenBlade Cluster, Xeon X5660 6C 2.80 GHz, Infiniband QDR, NVIDIA 2050"
"126",2012-06-01,126,"-4.174",114,122,145600,339.15,429.308565531476,"Sunway 4000H Cluster, Xeon X56xx (Westmere-EP) 2.93 GHz, Infiniband QDR"
"127",2012-06-01,127,"-4.177",166,83,194400,610,318.688524590164,"Cray XT6-HE, Opteron 6100 12C 2.1GHz"
"128",2012-06-01,128,"-4.186",132,113,159600,423.1,377.215788229733,"Power 775, Power7 3.836 GHz"
"129",2012-06-01,129,"-4.191",211,64,274800,1275,215.529411764706,"Sun Blade x6048,  X6275, IB QDR M9 switch, Sun HPC stack Linux edition"
"130",2012-06-01,130,"-4.194",273,55,316400,1711.6,184.856274830568,"Cray XE6 12-core 2.1 GHz"
"131",2012-06-01,131,"-4.194",274,56,316400,1711.6,184.856274830568,"Cray XE6 12-core 2.1 GHz"
"132",2012-06-01,132,"-4.194",33,477,62766,67.3,932.624071322437,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR"
"133",2012-06-01,133,"-4.197",105,137,126500,276,458.333333333333,"BladeCenter QS22/LS21 Cluster, PowerXCell 8i 3.2 Ghz / Opteron DC 1.8 GHz, Infiniband"
"134",2012-06-01,134,"-4.209",162,104,168800,510,330.980392156863,"iDataPlex, Xeon X56xx 6C 2.93 GHz, Infiniband"
"135",2012-06-01,135,"-4.213",125,125,136300,337,404.451038575668,"iDataPlex DX360M3, Xeon 2.66, Infiniband"
"136",2012-06-01,136,"-4.217",150,117,152900,430,355.581395348837,"Megware Saxonid 6100, Opteron 8C 2.2 GHz, Infiniband QDR"
"137",2012-06-01,137,"-4.221",164,108,162098,489.8,330.947325438955,"iDataPlex DX360M3, Xeon X5670 6C 2.93 GHz, Infiniband QDR"
"138",2012-06-01,138,"-4.224",205,75,237800,1064,223.496240601504,"SGI Altix ICE 8200EX, Xeon E5472 3.0/X5560 2.8 GHz"
